Time,D_TotalShortWave,D_TemperatureMin,D_TemperatureMax,D_CarbonDioxide,D_NH4Input,D_NO3Input,D_PO4Input,D_Precipitation,D_DoCInput,D_DoNInput,D_ApatiteInput,D_RunIn,D_DoCInRunIn,D_DoNInRunIn,D_NH4InRunIn,D_NO3InRunIn,D_PO4InRunIn,D_ObservedSeries1,D_ObservedSeries2,biomassC,biomassN,biomassP,effortC,effortN,effortP,subEffortCO2,subEffortLight,subEffortH2O,subEffortNH4,subEffortNO3,subEffortDoN,subEffortNfix,PhaseISOMC,PhaseISOMN,PhaseISOMP,WoodyDebrisC,WoodyDebrisN,WoodyDebrisP,PhaseIISOMC,PhaseIISOMN,PhaseIISOMP,NH4,NO3,PO4,PPrimaryMin,PNon_Occluded,POccluded,water,snowPack,SoilHeat,canopyFraction,AveRequirementC,AveRequirementN,AveRequirementP,AveAcquisitionC,AveAcquisitionN,AveAcquisitionP,DegreeDayPositive,DegreeDayNegative,CumGPP,CumNPP,CumNEP,CumUdoC,CumLitC,CumLcWC,CumTotalLitterC,CumTotalLitterN,CumTotalLitterP,CumTotMicrobResp,CumNetNMin,CumNetPMin,CumTotalNUptake,CumUNH4,CumUNO3,CumUdoN,CumNFixation,CumLitN,CumLcWN,CumUPO4,CumLitP,CumLcWP,CumLcWCa,CumRCm,CumTiiC,CumLcWNa,CumUNH4m,CumUNO3m,CumRNm,CumTiiN,CumNonsymNfix,CumLcWPa,CumUPO4m,CumRPm,CumTiiP,CumMiiC,CumMiiN,CumMiiP,CumINH4,CumLNH4,CumNitrification,CumINO3,CumLNO3,CumDNtr,CumPaw,CumPnow,CumIPO4,CumLPO4,CumPO4P,CumIPa,CumPocclw,CumPnos,CumIdoC,CumIdoN,CumLdoC,CumLdoN,CumUW,CumRunoff,CumPrecipitation,CumInterception,CumRainfall,CumSnowfall,CumSnowmelt,CumRunIn,CumRinDoC,CumRinDoN,CumRinNH4,CumRinNO3,CumRinPO4,CumOverlandFlow,CumOverlandDoC,CumOverlandDoN,CumOverlandNH4,CumOverlandNO3,CumOverlandPO4,LAIPeakSeason,CumBCFireLoss,CumBNFireLoss,CumBPFireLoss,CumWCFireLoss,CumWNFireLoss,CumWPFireLoss,CumDCFireLoss,CumDNFireLoss,CumDPFireLoss,CumTotCVolatilizedFire,CumTotNVolatilizedFire,CumTotPVolatilizedFire,CumCFineLitToDebris,CumNFineLitToDebris,CumPFineLitToDebris,BCPeakSeason,TemperatureAve,Biomass,BiomassActive,BiomassLeaf,BiomassRoot,BiomassWoody,leafArea,LeafAreaMax,canopyFractionGrowth,canopyGrowthWaterResp,canopyFractionSenescence,canopyLitterWaterResp,VPD,soilPotential,PBalApatiteWeathering,PBalPO4Precipitation,PBalNon_occlWeathrng,PBalOccldWeathering,PBalNon_occldStablz,canopyCondSoilLimited,CBalPs_LightLimit,CBalPs_CO2Limit,CBalPs_WaterLimit,CBalPhotosynthesis,WBalWaterUptake,potentialET,aqueousNH4,NBalNH4Uptake,aqueousNO3,NBalNO3Uptake,PlantAvailDoC,doCUptake,NBalDoNUptake,NBalNFixation,NBalTotalNUptake,aqueousPO4,PBalPO4Uptake,actualNConc_,optimumNConc_,actualPConc_,optimumPConc_,CBalLitterC,NBalLitterN,PBalLitterP,CBalFine_DebrisLitter,NBalFine_DebrisLitter,PBalFine_DebrisLitter,CCoarseLitter,NCoarseLitter,PCoarseLitter,CCWDActivation,NCWDActivation,PCWDActivation,maintCReq,CBalTotalPlantResp,N_useEff,P_useEff,H2O_useEff,allocatableEffort,growthCReq,growthNReq,growthPReq,marginalYieldNH4,marginalYieldNO3,marginalYieldDoN,marginalYieldNfix,marginalYieldCO2,marginalYieldLight,marginalYieldH2O,averageCYield,averageNYield,TotalCReq,TotalNReq,TotalPReq,MeanReq_uptake,mesophyllCO2,TotalEffort,TotalRootEffort,TotalLeafEffort,TotalSoilC,TotalSoilN,TotalSoilP,CBalNPP,WBalRunoff,NH4Leach,NO3Leach,CBalDoCLeach,NBalDoNLeach,NBalTotalNLeach,PBalPO4Leach,thetaN,thetaP,NBalMicrNH4Uptake,NBalMicrNO3Uptake,NBalTotMicrNUptake,PBalMicrPUptake,totalCConsump,totalNConsump,totalPConsump,CEfficiency,NEfficiency,PEfficiency,CBalMicrobialResp,NBalGrossNMin,PBalGrossPMin,CBalPhaseIITran,NBalPhaseIITran,PBalPhaseIITran,CBalPhaseIIMin,NBalPhaseIIMin,PBalPhaseIIMin,NBalNonSymNFix,NBalNitrification,deltaEffortTotal,NBalTotalNdep,NBalNetNMin,PBalNetPMin,CBalNEP,NBalNetEcos,PBalNetEcos,CBalNetEcos,WBalNetEcos,CumNetEcoCBal,CumNetEcoNBal,CumNetEcoPBal,CumNetEcoWBal,biomassWFullCanopy,CanopyLitter,SnowMelt,DayOfYear,DayLength,declination,Interception,requirementRatioCA,requirementRatioN,requirementRatioPO4,dUCDvCO2,dUCDvW,dUCDvI,dUCDvNH4,dUCDvNO3,dUCDvdoN,dUCDvNfix,dUCDVC,kickstarter_CEffort,kickstarter_NEffort,kickstarter_PEffort,kickstarter_CO2Subeffort,kickstarter_WSubeffort,kickstarter_ISubeffort,kickstarter_NH4Subeffort,kickstarter_NO3Subeffort,kickstarter_NfixSubeffort,kickstarter_DoNSubeffort,rootingDepth_Actual,nearRootDepletionFactor,betweenRootHalfDistance,RootLength,Denitrification,DepthOfPeat,SoilVolumePerGC,UnfrozenSoilFraction,SoilTemperature,UpwardCond,UpwardThawCond,UpwardFrozenCond,FrozenHeatCap,ThawedHeatCap,Snowfall,Rainfall,VolumetricWaterContent,OverlandFlow_Runin,OverlandDoC_Runin,OverlandDoN_Runin,OverlandNH4_Runin,OverlandNO3_Runin,OverlandPO4_Runin,OverlandFlow_Infil,DepthOfThaw,Calibration,SoilTempWaterResponse,YearsSinceSimStart,CO2Deviation,TempSummerDev,TempWinterDev,PptSimulated,PptSummerDev,PptWinterDev,ProjectedCO2,ProjectedTmax,ProjectedTmin,ProjectedPrecip,AveGrowSeasonTemp,BiomassCFireLoss,BiomassNFireLoss,BiomassPFireLoss,DebrisCFireLoss,DebrisNFireLoss,DebrisPFireLoss,PhaseICFireLoss,PhaseINFireLoss,PhaseIPFireLoss,FireNO3Deposition,FirePO4Deposition,FireNVolatilized,FirePVolatilized,StandingDeadLAIEquiv,ProjectedRunin
0,8.992512,22.07,24.66,400,0.000245,0.000211,4.5e-06,4.9,0.009,0.000455581,2.46575e-06,0,0,0,0,0,0,4.859739363,4.859739363,25774.3360199434,159.931045951579,18.5413357174919,0.616770821853687,0.191601523821339,0.191627654324974,0.253055905345151,0.69237905468726,0.0545650399675886,0.447023120175916,0.484914377969253,0,0.0680625018548311,4732.04561046554,193.996489407328,19.4127314106782,1530.02924868281,10.037972230554,0.614879349080583,12168.0030872257,1012.87448188873,101.287448188874,1.53315590780904,2.98615412154855,0.252480547602984,3.79000048407837,74.9987892256028,0,638.990628741997,0,486.048153286672,0.756329691444967,7.46436167803411,0.107426045035174,0.00435148621747282,5.82212024719481,0.0809898532729266,0.00345768292967757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.365,54261.7600419861,2105.29815378233,928.49642734423,877.663647499308,52455.6015625,3.74834007718865,4.95596050186454,0,0.46184641122818,0.00713614997772387,0.14467915892601,0.000448873058599223,-0.425779968821491,2.46574882500027e-06,6.59759411832008e-05,5.13690224465442e-05,0,0,113.270691787196,3.34125168459076,5.12788615916139,3.63085300241167,3.34125168459076,0.615080071681947,-999,0.980045072081352,0.043309623196378,29.4578387392069,0.0568511375648162,9.89101686441235,0,0,0.00468054727091857,0.104841308032113,0.197752282843884,0.00438293401243437,0.00294739879111605,0.00296813810137349,0.000341701701219149,0.000343076322022087,5.43718070122593,0.20386044734044,0.00781097334376103,0,0,0,1.11833892956969,0.00733701994849594,0.000449431612929798,2.48624209623634,0.0163113411994836,0.000999156665211876,1.84822989076946,2.29150254208974,31.0397644202197,793.607536817638,5.43222230473839,1,8.3679656744804,0.211939208057093,0.00827700353891336,0.409259590568316,0.48897119634581,0,0.252042796580212,3.64045543962428,7.82422713323226,7.14606606912128,6.72849511398119,0.437212325968414,10.3655384566698,0.211939208057093,0.00827700353891336,0.814357300962346,-999,1,0.416883302691602,0.583116697308398,18430.0779463741,1216.90894352661,121.315058948633,1.04974914250102,0,0,0,0,0,0,0,20.0222293166667,200.222293166665,0.522297619905511,0.04409462703738,0.566392246942891,0.0583518905346956,8.1768630769314,0.845827587253021,0.0794504350606194,0.300473902811638,0.241795356419166,0.257414805561437,5.71992911544944,0.641310404324013,0.0589987167677185,0.488621731746168,0.0406732706948068,0.00406732706948071,0.48513410138938,0.0403829575049325,0.00403829575049329,0.0100542486927705,0.113633266422393,-7.3861273000575e-19,0.000911581,0.115301114886054,0.00468512198351615,-5.1553140743378,0.0156463769636891,6.96575e-06,-5.1463140743378,4.28491992831805,0,0,0,0,54560.898120919,9.39808448169449,0,1,12.0973588517079,-0.401354582877628,0,1.22501402049019,1.25936918254176,1.20664211856824,0,0,4.82575499933358,0.0784147611913866,0.115599099148975,0,0.068768369415829,5.41733098616559,0,0,0,0,0,0,0,0,0,0,2.5,-0.230035551346617,0.00425839566064784,43883.1823749654,0,0.0100000309026077,5.91716099846141e-07,1,33.0303427895057,0.0124994931883492,0.0124994931883492,0.0253494627796502,2.15350950784349,2.60512444073123,-999,-999,0.255596251496799,0,0,0,0,0,0,-999,2.5,-999,9.32879434831409,0,0,0,0,-999,0,0,400,24.66,22.07,4.9,25.40447945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,16.657056,24.26,32.51,400,0,0,0,0,0,0,2.46575e-06,0,0,0,0,0,0,0,0,25774.3360899502,159.931045857713,18.5413356817072,0.616770823221872,0.191601529972792,0.191627646805336,0.253055903452516,0.692379064477714,0.0545650320697706,0.447023124086371,0.48491437471867,0,0.0680625011949596,4732.04561564686,193.996489965006,19.4127314564001,1530.02924674987,10.0379722178726,0.614879348303784,12168.0031853035,1012.87449005281,101.287449005282,1.53315589137974,2.98615407675329,0.252480556548485,3.79000048450727,74.9987884727705,0,638.990611926219,0,486.04815307968,0.756329668067801,7.46436207919016,0.107426051575483,0.00435148645776088,5.82212188948001,0.0809898532675504,0.00345768293267392,9272.63500022888,0,2108.99752990683,1054.50985951117,45.5989487137148,0,647.057909086781,407.451880417628,1054.50978950441,21.3190597238727,0.9200148869646,1008.91091079745,19.8814691680805,0.92001402561202,21.3190596300061,9.61369354169492,10.0847875142481,0,1.62057857406302,18.6459143154171,2.67314540845556,0.920014851179835,0.756270470164378,0.163744416800222,407.451882350566,931.704433577382,77.2065752978707,2.67314542113686,73.3298814337931,5.47429655917225,92.2589171502003,6.42673817492135,1.6201041415933,0.163744417577021,7.87966638966296,8.15700741419043,0.642673817492141,77.2064772200719,6.42673001084555,0.64267300108456,0.125197,0.00726068198182481,15.8600085200053,0.1077,0.166612603923849,0.242011887456333,0.000899998321176023,0.0187496859646609,0.002299,0.00319891663962604,0.0187489331328954,0.000899998749999991,0,0,4.813,0.2329000026,50.4117773807861,3.29058599091293,956.47969265781,1231.31471413863,2481.9,534.139601701516,2481.9,0,0,0,0,0,0,0,0,4.42504510861859e-08,0,0,0,0,0,5.09998937774348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900.8777266402,28.385,54261.7601893688,2105.29815412235,928.49640861158,877.66363466258,52455.6015625,3.74834000156495,4.95596055505908,0,0.461846351623535,0.0103560830726749,0.144679188728333,0.001862361640297,-0.425780102543358,2.46574882527931e-06,6.59759435507649e-05,5.13690219309058e-05,0,0,123.088336989155,6.40563639791125,4.83619828161127,4.06623328409985,4.06623328409985,2.77322038624008,-999,0.980045061713841,0.0433440495037608,29.4578383325728,0.0569061778703275,9.89101714230934,0,0,0.00468514195019547,0.104935369324284,0.197752289940277,0.00438656518853577,0.00294739878138061,0.00296813808175097,0.000341701699631555,0.000343076320658695,7.31480872725957,0.281750553367247,0.0107482515761091,0,0,0,1.11833892956969,0.00733701994849594,0.000449431612929798,2.48868325352937,0.016327356755486,0.00100013770345583,2.48823735087808,2.95021136908983,29.1716020861904,753.115400253885,1.46624960074408,0.999964769561619,10.7647134233522,0.29010286928548,0.0112201839861835,0.409508002234946,0.506478952921268,0,0.266367375543656,97.9454595158417,51.3111062783671,120.824235322478,66.905190784362,0.446788101077655,13.4024386562392,0.29010286928548,0.0112201839861835,0.81435737944721,-999,1,0.416883296526928,0.583116703473072,18430.0780477002,1216.90895223569,121.315059809985,1.11602191501002,0,0,0,0,0,0,0,20.0222293166667,200.222293166665,0.522810441207913,0.0441379217071989,0.566948362915112,0.0584091864283722,8.18489168241377,0.846658072469235,0.0795284469802706,0.300473904237692,0.241795359386525,0.257414800217322,5.72554532283629,0.641940079559034,0.0590566476892503,0.48910149666256,0.040713206716982,0.00407132067169823,0.485610442735357,0.0404226085463196,0.004042260854632,0.0100641206090328,0.113744838052706,-4.03187682893047e-19,0,0.115414325190241,0.00468972211551014,-5.09513385056163,0.0147492625592283,2.46575e-06,-5.09513385056163,-2.77322038624008,0.00017133292930005,8.55398138233251e-06,8.21103739563839e-08,-240.034008542202,54560.8983002111,13.3509856002811,0,365,12.0977181512307,-0.402680929943509,0,1.22501379280247,1.25936924492835,1.20664217199413,0,74.5208630849978,0,0.0784623597643169,0.115709414334267,0,0.0688358768475943,6.59277827517712,0,0,0,0,0,0,0,0,0,0,2.5,-0.230035552416454,0.00425839569178953,43883.181733129,0,0.0100000309637078,5.91716099846141e-07,1,33.0445010466252,0.0124994931547177,0.0124994931547177,0.0253494627440007,2.15350948298304,2.60512441248073,0,0,0.255596244770488,0,0,0,0,0,0,0,2.5,-999,9.33795398877028,1,0,0,0,-999,0,0,400,32.51,24.26,0,25.40447945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,16.657056,24.26,32.51,400,0,0,0,0,0,0,2.46575e-06,0,0,0,0,0,0,0,0,25789.4101610535,160.292104424747,18.5538806344375,0.616399789447559,0.19142561025061,0.19217460030183,0.253025035868207,0.692616924407979,0.0543580397238145,0.446759307129187,0.484560409135927,0,0.0686802837348853,4725.85265352626,193.660043605357,19.4001191721086,1532.35631713986,10.0532392906906,0.615814537959727,12167.9923014192,1012.87358406942,101.287358406943,1.52989910383275,2.96734982364167,0.251736470539893,3.79000048493596,74.998741103567,0,642.021006366978,0,486.158199145015,0.772605842606683,7.33508527407835,0.103044864173747,0.00418621247437212,5.88377013419208,0.0807451951129112,0.00344532447555858,9279.40598678589,0,2117.07571889483,1060.04854096429,57.0983816847656,0,637.513255214744,407.461214646239,1044.97446986098,20.9234778773349,0.905033634170416,1002.95015927953,19.7786219296925,0.916801327145104,21.2845364443694,9.58799577411081,10.0283617328732,0,1.66817893738531,18.2502712303587,2.67320664697611,0.9175785869008,0.741285466184118,0.163748167986297,405.134144256254,926.225353761771,76.7139216334113,2.65793957415816,72.745773114614,5.41947149107697,91.5572312691256,6.38572928286545,1.61047772185838,0.162812978330355,7.80847734975919,8.08661515027851,0.638572928286551,76.7248055177531,6.38663526625769,0.638663526625774,0.125197,0.0072938885046649,15.731257545701,0.1077,0.167108930745691,0.242819644116735,0.000899998321277856,0.0187496829534104,0.002299,0.00321319377752205,0.0187023137500629,0.000899998749999991,0,0,4.81299999999999,0.2329000026,50.7140861964013,3.31031894232384,955.847890888817,1239.9363366855,2491.88692606786,535.180845625558,2491.88692606786,0,0,0,0,0,0,0,0,4.78922136440823e-08,0,0,0,0,0,5.0997646292507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25903.7410496481,28.422,54293.4950759021,2105.32024309339,948.124503386846,878.142747013393,52467.2265625,3.82757862017269,4.95411555167495,0,0.472655653953552,0.0101458858027557,0.140638664364815,0.00186583887049117,-0.402404995467794,2.46574882555821e-06,6.57764080787242e-05,5.13689894862529e-05,0,0,127.862609975668,6.47014577568949,4.9657654502753,4.27087708473697,4.27087708473697,2.88616505307202,-999,0.977934083445106,0.0431514162853431,29.2426754801559,0.0564063318534808,9.84013582026639,0,0,0.0047532002228428,0.104310948361667,0.197154214423706,0.00437878427962733,0.00295232613410979,0.00297428385857817,0.000341733030973587,0.000343219298904805,7.19025493864937,0.276468773477401,0.010549822153599,0,0,0,1.11846284359849,0.00733783290392223,0.000449481410786563,2.48405125364219,0.0162969678682936,0.000998276221998522,2.4980140802807,3.00213550181684,29.2759844042681,755.385805438671,1.47977575994522,0.999965688993794,10.6039646501113,0.284860047434824,0.0110231967413777,0.408593011083751,0.507388176191653,0,0.271028506637755,106.725907508696,61.8274577533816,127.464957142857,76.7558154123319,0.447017267511887,13.2508525087105,0.284860047434824,0.0110231967413777,0.835465329641359,-999,1,0.417106494792982,0.582893505207018,18426.2012720853,1216.58686696546,121.303292117011,1.26874158292012,0,0,0,0,0,0,0,20.0222293166667,200.222293166665,0.519485016665768,0.0437474735973322,0.5632324902631,0.0579234225155773,8.14657550649096,0.841526837264721,0.0789576882176276,0.300178966394298,0.241893218380975,0.257808504295194,5.70114489129939,0.637967202244795,0.0586017247156347,0.485651848994381,0.040426055237026,0.00404260552370263,0.483970093221674,0.0402860645175355,0.00402860645175358,0.0100254215130694,0.113119909090996,-7.45812510057411e-19,0,0.11502077649923,0.00470690865181099,-4.91637340160094,0.0147786217359122,2.46575e-06,-4.91637340160094,-2.88616505307202,11.1972954883641,0.0169122561527487,-1.41950275220645e-05,-239.078147179904,54572.5480685908,13.0880659403203,0,365,12.0977181512307,-0.402680929943509,0,1.19738984750294,1.2204258358452,1.17256950452586,0,78.5693727447994,0,0.0782151664908415,0.114777835119435,0,0.0692076381220369,6.92874520376652,0,0,0,0,0,0,0,0,0,0,2.5,-0.229995633860663,0.00425723384860275,43907.1373506697,0,0.00999636004814571,5.91716099846141e-07,1,33.0225017012858,0.0125055621979885,0.0125055621979885,0.0253558959298678,2.15799125249333,2.61021733237879,0,0,0.256808402546791,0,0,0,0,0,0,0,2.5,-999,9.30641952292228,2,3.96,0.037,0,-999,0,0,403.96,32.547,24.297,0,25.44147945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,16.657056,24.26,32.51,400,0,0,0,0,0,0,2.46575e-06,0,0,0,0,0,0,0,0,25820.9546131397,160.855515309422,18.5778314483075,0.616375658598037,0.19162165779583,0.192002683606133,0.252889634551718,0.693205703653846,0.0539046617944354,0.446672120068146,0.484372646882286,0,0.0689552330495672,4716.01397734383,193.121875810074,19.3773127382554,1535.59087324181,10.0744600512463,0.617114422750979,12167.6737138418,1012.84706458015,101.284706458015,1.52409514529253,2.94825233772806,0.251989524970813,3.79000048536453,74.9986717602156,0,644.376947019143,0,486.266603279037,0.783590806789094,7.25612844550965,0.100129054147459,0.00407434893284452,5.93772209956145,0.0804231674820158,0.00344091516397424,9292.91100120544,0,2131.61676088893,1068.93624055519,70.5746678456648,0,629.767658179671,407.624130289357,1037.39178846903,20.6198924227263,0.892776161999855,998.361572709525,19.6869212046304,0.916934659989382,21.1833033074011,9.55288178239483,9.97352799840528,0,1.65689352660095,17.9456169447439,2.6742754779824,0.916726975869841,0.728962522412485,0.163813639587367,404.389574187406,921.910930533332,76.1320545988254,2.65305471742668,72.2394934148497,5.37604783340361,90.9386487663499,6.33729419725942,1.60436482823583,0.162513754796118,7.75865498773548,8.03920827907145,0.633729419725947,76.4506421761947,6.36381368653395,0.6363813686534,0.125197,0.00731811828730056,15.6337700958921,0.1077,0.167341309477921,0.243650440518885,0.000899998321379633,0.0187496677012358,0.002299,0.00322297136117522,0.0186803243500606,0.000899998749999992,0,0,4.813,0.2329000026,50.76592341735,3.31370257293408,953.626218595522,1247.62234449425,2496.88038910179,537.575487191962,2496.88038910179,0,0,0,0,0,0,0,0,7.73612486721805e-08,0,0,0,0,0,5.10690197690531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25927.3031110751,28.459,54359.9044487152,2105.42073607854,962.074292836796,877.644345006434,52520.1875,3.88389392018214,4.9565332907581,0,0.480891346931458,0.00996846791011027,0.137497410178185,0.0018693215529636,-0.385193450688343,2.46574882583704e-06,6.58388437173343e-05,5.13689419908172e-05,0,0,130.680401702133,6.52071126227499,5.06297426112132,4.41304980447174,4.41304980447174,2.95527524812533,-999,0.974198970994484,0.0429919129329868,29.0277568485233,0.0560876985257372,9.79731056585315,0,0,0.00472591307910099,0.103805524537825,0.197341355218434,0.00437714111916049,0.00295908384940554,0.00297798071065758,0.000341756146128521,0.000343290437940417,7.09023127044934,0.272583700194949,0.0103912483958315,0,0,0,1.11902719494806,0.00734153541038091,0.000449708209059061,2.48421806896461,0.0162980622836948,0.00099834326078027,2.51146200956373,3.04308278548915,29.3266108989606,757.244841446375,1.49327877573202,0.999965818429174,10.479399660525,0.280817621623772,0.0108652642355261,0.406659701214182,0.50716586152642,0,0.271015649161569,113.260085237577,69.3860701771748,132.821085013066,83.9007968327702,0.445988768891521,13.138891680699,0.280817621623772,0.0108652642355261,0.850568631334349,-999,1,0.416849862817013,0.583150137182987,18419.2785644275,1216.04340044147,121.279133619022,1.36996701898259,0,0,0,0,0,0,0,20.0222293166667,200.222293166665,0.515768368627683,0.0433950904058196,0.559163459033503,0.0576867802641233,8.11303591797933,0.836139194662747,0.0786534720527986,0.300032555587881,0.242331302518089,0.257614438168775,5.67886101793172,0.633516494533698,0.0583912020398934,0.48174138261418,0.0401005448323691,0.00401005448323694,0.482970449221448,0.0402028533372338,0.00402028533372342,0.00999789242218916,0.112463964976947,-4.2351647362715e-20,0,0.114555888837428,0.0047247071094936,-4.79186444817057,0.0147238055012901,2.46575e-06,-4.79186444817057,-2.95527524812533,24.6217444283133,-0.00495708378140626,-2.39726111752295e-05,-241.943661257306,54625.6065469468,12.8766237618301,0,365,12.0977181512307,-0.402680929943509,0,1.17807385060266,1.19610867025534,1.14813891239129,0,81.8676837506347,0,0.0779248061054186,0.114167052135225,0,0.0685359597828328,7.15967566679954,0,0,0,0,0,0,0,0,0,0,2.5,-0.230037160071139,0.00425844248895614,43882.2172503217,0,0.00999034983164867,5.91716099846141e-07,1,33.0141595195053,0.0125102875957571,0.0125102875957571,0.0253609048515025,2.16147695141342,2.61417835387889,0,0,0.257750778807657,0,0,0,0,0,0,0,2.5,-999,9.2874402085824,3,7.92,0.074,0,-999,0,0,407.92,32.584,24.334,0,25.47847945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,16.657056,24.26,32.51,400,0,0,0,0,0,0,2.46575e-06,0,0,0,0,0,0,0,0,25865.4212056491,161.570044864032,18.6116768804873,0.616498332273023,0.192747652653302,0.190754015073675,0.252649862735189,0.693990545619594,0.053359591645217,0.446761653186192,0.484351535649024,0,0.0688868111647844,4704.20119695781,192.466126527445,19.3470382905216,1539.41166348756,10.0995268834122,0.618649899946137,12166.9109858388,1012.78357448031,101.278357448031,1.51338512496311,2.90997599833505,0.253199084789395,3.7900004857931,74.998659475149,0,646.788472523532,0,486.36809197507,0.793730904346343,7.18734288382446,0.097454222017592,0.00397098274139486,5.9853864740744,0.0800590962596976,0.00343353101513236,9306.41599655151,0,2143.80533222264,1075.37819794325,81.5864550840884,0,623.002132133821,407.909473299974,1030.91160543379,20.3659266890283,0.882020821897954,993.791742859165,19.5834750139101,0.917108802420807,21.0804562436389,9.52664232638314,9.92148686450429,0,1.63232705275143,17.689779178064,2.67614751096428,0.915866254077749,0.718092510303639,0.163928311594314,404.088683054227,917.567371984645,75.4616428714989,2.65108067879842,71.5398004382005,5.3143131105917,90.0926098835075,6.28148857935316,1.59906459168418,0.162392834399156,7.73881386923372,8.02142480373503,0.62814885793532,76.2243708745204,6.3449786791949,0.634497867919493,0.125197,0.00731065281247476,15.4997421656356,0.1077,0.166616183989436,0.243302345943211,0.000899998321481403,0.0187496567788701,0.002299,0.00324427191233157,0.0187373717124958,0.00089999874999999,0,0,4.813,0.2329000026,50.6875807179205,3.3085888197076,950.474555125397,1257.08588842567,2501.87385213572,539.667050762368,2501.87385213572,0,0,0,0,0,0,0,0,4.6330176449508e-08,0,0,0,0,0,5.11510801318926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25964.6110992596,28.496,54453.5183276824,2105.57451696812,975.350814382772,876.756527090304,52601.41015625,3.93749123766325,4.96073822513673,0,0.489177793264389,0.00977830184769027,0.134282037615776,0.001872809694455,-0.36839885034842,2.46574882611586e-06,6.61514061392345e-05,5.13689335763898e-05,0,0,133.156045298101,6.57005096313955,5.15448360850435,4.54570922243288,4.54570922243288,3.01687974520113,-999,0.96732386754554,0.0428626374700619,28.6080983244229,0.0557275353831068,9.75206594217542,0,0,0.00466154978510501,0.103251722638274,0.198278210856315,0.00436991146273694,0.00296711855957148,0.00298108097701443,0.000341790162547234,0.000343338218229375,6.98500239916568,0.268630559965742,0.0102252288864826,0,0,0,1.11989215042608,0.00734721007253295,0.000450055812388714,2.48453063750802,0.0163001129336165,0.000998468874027649,2.52722130325622,3.08350127223955,29.3679253530736,759.220459052363,1.50675850758176,0.999965843736766,10.3503961564292,0.276626344443689,0.0106994329433918,0.402468536551921,0.503969274463399,0,0.269081893251486,119.677860394887,76.6464009488716,138.18383713214,90.8019057368351,0.442441994319913,13.0244792026146,0.276626344443689,0.0106994329433918,0.864262050551989,-999,1,0.416397766987023,0.583602233012977,18410.5238462842,1215.34922789116,121.244045638499,1.46220795019333,0,0,0,0,0,0,0,20.0222293166667,200.222293166665,0.510166202313897,0.0428255194542008,0.552991721768098,0.0576221019851996,8.07364394910148,0.828402897814275,0.0785067059173657,0.29994139441139,0.243332830637225,0.256764845343791,5.6520239250269,0.626825275781048,0.0583489437140428,0.477028060455266,0.0397082040591573,0.00397082040591577,0.48180213960424,0.0401056022936786,0.0040105602293679,0.00996685101937496,0.111417930800477,-6.64073830647371e-19,0,0.113939156306628,0.00473740195821117,-4.67161811443781,0.01462840080448,2.46575e-06,-4.67161811443781,-3.01687974520113,35.7118743661673,-0.0286293554171097,-4.52731623315827e-05,-245.353642224044,54706.9855031744,12.6538683212481,0,365,12.0977181512307,-0.402680929943509,0,1.16135758992185,1.17432990511301,1.12627339194396,0,85.1901051390511,0,0.0775748656871925,0.113418218887593,0,0.0676696991235969,7.37343312133909,0,0,0,0,0,0,0,0,0,0,2.5,-0.23011119394202,0.00426059802746597,43837.8263545152,0,0.00998290870087114,5.91716099846141e-07,1,33.0019765870746,0.0125151273806879,0.0125151273806879,0.0253660350235292,2.16504546403568,2.61823348185872,0,0,0.258715389009413,0,0,0,0,0,0,0,2.5,-999,9.26555462115858,4,11.88,0.111,0,-999,0,0,411.88,32.621,24.371,0,25.51547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
